Open,High,Low,Close,Volume,Year,Month,Week,Weekday,Price,LogPrice,LogVol
11.3836,11.3949,11.1741,11.2695,7216520.0,2017,2,7,0,11.326550000000001,2.427149527346055,15.791883400212507
11.2864,13.3307,11.2864,13.0252,42911500.0,2017,2,7,1,12.1558,2.497806422138678,17.574650413243237
13.0397,13.0397,12.6371,12.9197,18464700.0,2017,2,7,2,12.979700000000001,2.563386598528107,16.73137135918312
12.921,12.921,12.5447,12.9037,38002600.0,2017,2,7,3,12.91235,2.5581842177277507,17.453165136402678
12.8985,12.9081,12.6646,12.6765,11636500.0,2017,2,7,4,12.787500000000001,2.548468131277745,16.269657267766856
12.7084,12.8258,12.6788,12.8102,9370010.0,2017,2,7,5,12.7593,2.546260417477668,16.053024721449894
12.8176,12.8733,12.7144,12.7585,7799740.0,2017,2,7,6,12.78805,2.548511141105497,15.869600957770919
12.7652,12.8967,12.4301,12.4301,12994400.0,2017,2,8,0,12.59765,2.5335102886261565,16.38002905338732
12.3422,12.7709,12.2101,12.6684,15183300.0,2017,2,8,1,12.5053,2.526152554445656,16.535706697610042
12.6872,12.7625,12.5526,12.5997,10360900.0,2017,2,8,2,12.643450000000001,2.5371392945145117,16.15354966360928
12.5981,13.2078,12.5638,13.1194,14522300.0,2017,2,8,3,12.85875,2.5540245134631028,16.491195957020476
13.1343,13.2323,12.8828,13.0692,19574400.0,2017,2,8,4,13.10175,2.5727458090713116,16.789733148030383
13.0638,13.7239,12.9807,13.5487,18533900.0,2017,2,8,5,13.30625,2.5882338496596526,16.73511204562485
13.5177,14.5431,13.3953,14.52,20307500.0,2017,2,8,6,14.01885,2.640402852564551,16.826500833907247
14.5058,15.6752,14.274,15.3965,31667000.0,2017,2,9,0,14.95115,2.7047882199551903,17.270785687157094
15.4507,16.059401,15.1233,15.8172,65478900.0,2017,2,9,1,15.633949999999999,2.7494448316351634,17.9972385113035
15.8472,17.371099,15.5589,17.349701,44927500.0,2017,3,9,2,16.5984505,2.8093093476322397,17.620560637388316
17.355301,19.353001,16.954,19.030199,83627104.0,2017,3,9,3,18.19275,2.901023163071303,18.24187823603637
19.042801,20.6674,18.4112,19.459,95863400.0,2017,3,9,4,19.2509005,2.957557838860459,18.378434819458175
19.517099,20.055,18.6189,18.6189,27341900.0,2017,3,9,5,19.0679995,2.948011511120636,17.123930882090455
18.5028,19.423201,18.2323,19.302299,26816300.0,2017,3,9,6,18.9025495,2.939296807148089,17.104520469552202
19.282301,20.102301,19.114799,19.6057,32432700.0,2017,3,10,0,19.4440005,2.9675385648980823,17.29467773106211
19.5791,19.6299,18.642599,18.888599,37972200.0,2017,3,10,1,19.233849499999998,2.956671721574224,17.452364871008825
18.8825,18.8825,16.6513,16.6513,44304600.0,2017,3,10,2,17.7669,2.8773371756257045,17.60659906709641
16.6401,17.872601,16.366501,17.7547,31418400.0,2017,3,10,3,17.197400000000002,2.8447582096024635,17.262904266516134
17.7409,19.6588,17.677299,19.3323,87506800.0,2017,3,10,4,18.5366,2.9197471560494415,18.28722706259396
19.374599,21.5882,19.007,21.4725,69150096.0,2017,3,10,5,20.4235495,3.0166886223124445,18.051790004360413
21.464899,23.4377,21.379499,23.4377,74628896.0,2017,3,10,6,22.451299499999998,3.1113484967001206,18.128038336019458
23.5049,30.6038,23.5049,28.592899,255488000.0,2017,3,11,0,26.048899499999997,3.25997552162562,19.358685999773165
28.571899,29.932899,27.3153,28.6546,101797000.0,2017,3,11,1,28.6132495,3.3538698797805164,18.438491192098326
28.6451,35.055901,28.433201,35.055901,170344000.0,2017,3,11,2,31.8505005,3.4610530961804185,18.953330479848372
35.3573,47.1698,35.3573,46.345798,454417984.0,2017,3,11,3,40.851549000000006,3.709944739803743,19.934528002052836
45.929501,55.1147,38.207001,46.827999,497534016.0,2017,3,11,4,46.37875,3.8368413801920935,20.025174486094883
46.874199,46.874199,31.702101,34.160198,262180000.0,2017,3,11,5,40.5171985,3.701726538293353,19.38454184873394
35.529701,46.995998,35.341599,44.740101,239430000.0,2017,3,11,6,40.134901,3.692246304905526,19.293771656520303
44.833599,46.228901,42.444698,43.390202,154700992.0,2017,3,12,0,44.111900500000004,3.7867295986568443,18.85700472793385
43.5098,44.262299,42.370701,43.1451,91265400.0,2017,3,12,1,43.32745,3.768786383339227,18.329282303310595
43.122501,43.5187,39.687801,42.342098,113952000.0,2017,3,12,2,42.732299499999996,3.754955062858106,18.551287865059642
42.565201,44.754799,41.302502,43.678398,100724000.0,2017,3,12,3,43.1217995,3.7640286581047384,18.427894660970562
43.638,54.144798,43.2057,53.107498,297046016.0,2017,3,12,4,48.372749,3.8789366179675433,19.509397620792562
53.575901,53.575901,48.311699,51.25,223059008.0,2017,3,12,5,52.4129505,3.959153707737786,19.222946904286847
50.769901,51.802898,49.283901,50.521599,106859000.0,2017,3,12,6,50.64575,3.9248553179934684,18.487020766411558
51.312099,52.460899,48.929798,49.666901,118978000.0,2017,3,13,0,50.48950000000001,3.9217653938707104,18.59444916003493
49.7104,50.956299,49.1451,50.774899,97745296.0,2017,3,13,1,50.2426495,3.916864257632461,18.397875632909663
50.569302,53.868999,50.5485,53.126099,144998000.0,2017,3,13,2,51.8477005,3.948310584608191,18.792230507186275
53.1245,53.313999,51.866798,52.205799,86885696.0,2017,3,13,3,52.6651495,3.9639539369819032,18.280103973695116
51.7537,51.768299,47.380299,50.0373,151416000.0,2017,3,13,4,50.8955,3.9297745110038016,18.83554157370089
50.033699,51.928299,48.875301,50.699501,92461904.0,2017,4,13,5,50.3666,3.919328256982971,18.342307269001058
50.7384,51.274502,45.4258,48.748699,134604000.0,2017,4,13,6,49.7435495,3.9068807969067816,18.71784769241536
48.821201,48.821201,43.409698,44.3564,190512992.0,2017,4,14,0,46.588800500000005,3.841360179629063,19.06523094968062
43.921799,45.739601,41.721802,44.641899,157568000.0,2017,4,14,1,44.281849,3.7905748639695402,18.87536766908621
44.661098,47.843399,44.538101,45.304001,119733000.0,2017,4,14,2,44.982549500000005,3.8062746256718754,18.60077482175597
45.220501,45.641899,40.9011,43.2421,147120000.0,2017,4,14,3,44.2313005,3.7894326945680263,18.80675913826034
42.865101,44.037498,41.646,42.162601,81474704.0,2017,4,14,4,42.513851,3.749829928716938,18.21580314966504
41.798401,45.205299,41.730801,44.307098,74138800.0,2017,4,14,5,43.052749500000004,3.7624260964301106,18.12144956996105
44.280399,44.490501,42.892799,43.266998,55143000.0,2017,4,14,6,43.7736985,3.7790331461479703,17.82544036904401
43.277599,44.135899,42.415401,43.4352,44061500.0,2017,4,15,0,43.3563995,3.7694543163219745,17.601096943243764
43.5014,44.2528,43.299702,43.4072,38303300.0,2017,4,15,1,43.4543,3.7717098111415677,17.46104661231905
43.462799,47.231998,43.110001,46.2873,88045696.0,2017,4,15,2,44.8750495,3.8038819498719016,18.293366510394325
46.3106,50.913799,46.3106,50.219398,157200000.0,2017,4,15,3,48.264999,3.8767066395816308,18.87302943795938
49.971401,50.050098,46.762501,47.5741,91674400.0,2017,4,15,4,48.7727505,3.8871717655071247,18.333753727040687
47.653702,49.57,47.1754,49.101501,66207800.0,2017,4,15,5,48.3776015,3.8790369276817507,18.008308838739858
49.0378,49.143101,48.187302,48.718498,31343800.0,2017,4,15,6,48.87814899999999,3.889330445897547,17.260527038339568
48.659698,48.745399,48.0518,48.3046,44013300.0,2017,4,16,0,48.482149,3.8811956683363777,17.60000241893461
48.319,51.030201,48.2971,50.7075,78748496.0,2017,4,16,1,49.51325,3.902240310523287,18.18176973707494
50.729,50.948002,47.260502,48.305302,76281000.0,2017,4,16,2,49.517151,3.902319094411116,18.149934448206785
48.132301,49.988998,48.132301,49.672199,79600896.0,2017,4,16,3,48.902249999999995,3.8898234076922327,18.192535907032667
49.643299,49.661701,48.140301,48.2244,45048300.0,2017,4,16,4,48.9338495,3.8904693758217945,17.62324580545755
48.1824,48.7421,48.1731,48.553001,37357600.0,2017,4,16,5,48.3677005,3.8788322459074447,17.436046929432756
48.592499,48.885601,48.168098,48.4893,36234000.0,2017,4,16,6,48.540899499999995,3.8824067312351205,17.405508462518092
48.866699,50.1814,48.866699,50.031502,55580600.0,2017,4,17,0,49.4491005,3.9009438678122783,17.833344777470455
50.0746,50.3036,49.8069,49.891201,38264600.0,2017,4,17,1,49.9829005,3.91168095693623,17.46003574475456
49.909401,53.436798,49.909401,52.720299,104884000.0,2017,4,17,2,51.31485,3.9379801839715114,18.468365535517776
52.805698,62.167702,52.288601,62.167702,246775008.0,2017,4,17,3,57.4867,4.051553616700502,19.32398758068642
62.226898,70.846497,62.133202,70.159203,346545984.0,2017,4,17,4,66.1930505,4.192575480091066,19.663526077745754
71.389603,71.9049,66.7789,68.3769,165448000.0,2017,4,17,5,69.8832515,4.2468260139486915,18.92416750401465
68.540604,79.021202,68.347702,79.021202,229944992.0,2017,4,17,6,73.780903,4.301099931182817,19.253350673065516
79.321602,82.523903,73.086601,76.296997,376841984.0,2017,5,18,0,77.80929950000001,4.354260954889432,19.747336516964765
76.653397,79.353302,74.376801,77.263802,193772992.0,2017,5,18,1,76.95859949999999,4.343267608426797,19.08219788754429
77.253998,80.095299,75.763397,79.718201,141922000.0,2017,5,18,2,78.4860995,4.362921532675359,18.770788168872695
79.720398,97.561897,79.431099,96.9814,366847008.0,2017,5,18,3,88.350899,4.481316374152533,19.72045544716898
96.734703,103.233002,92.220398,94.398499,331928000.0,2017,5,18,4,95.56660099999999,4.5598233970915745,19.620428635891734
94.912102,97.8759,90.950104,97.813499,151462000.0,2017,5,18,5,96.36280049999999,4.568120240213519,18.835845326369316
97.8694,98.239098,89.866402,94.007301,183295008.0,2017,5,18,6,95.9383505,4.563705802888801,19.026607478396528
93.747002,95.136902,89.514603,91.420403,231344000.0,2017,5,19,0,92.58370249999999,4.5281131272424195,19.259416338250045
91.227997,93.056702,80.3899,91.162903,363433984.0,2017,5,19,1,91.19545,4.513005005484843,19.711108226339835
91.1511,92.846901,85.286301,89.524902,145602000.0,2017,5,19,2,90.33800099999999,4.503558202463377,18.796387429896253
89.770699,102.547997,88.475899,89.8797,132722000.0,2017,5,19,3,89.8251995,4.497865553982365,18.70376727305179
89.428596,93.1231,88.655403,88.655403,145824992.0,2017,5,19,4,89.0419995,4.489108162914613,18.797917775743695
88.694397,93.812302,86.660202,90.835403,88742200.0,2017,5,19,5,89.7649,4.49719403030223,18.30124609513354
90.871597,91.248299,89.606003,90.786499,66046600.0,2017,5,19,6,90.829048,4.5089791463406215,18.00587111145324
90.784103,95.430496,86.829201,92.414902,170999008.0,2017,5,20,0,91.5995025,4.517425840442628,18.957168313280516
92.387703,93.555099,89.117599,89.438004,152284992.0,2017,5,20,1,90.91285350000001,4.5099013938272865,18.84126427065915
89.250298,91.269203,84.43,89.860397,183031008.0,2017,5,20,2,89.55534750000001,4.494856841966718,19.025166139074866
89.840401,97.368599,89.840401,96.906303,196236992.0,2017,5,20,3,93.373352,4.5366059940335095,19.09483362962744
97.052803,133.561996,97.052803,129.526993,626945024.0,2017,5,20,4,113.289898,4.729950002540742,20.256369413732255
129.222,133.641006,124.702003,126.521004,331455008.0,2017,5,20,5,127.871502,4.8510258690589305,19.619002635905456
127.537003,159.026001,125.889,157.936996,570361024.0,2017,5,20,6,142.7369995,4.961003772584978,20.1617800937339
158.173004,201.746002,152.473999,174.261002,1188909952.0,2017,5,21,0,166.21700299999998,5.113294181641071,20.89630271755663
170.817993,183.548996,169.932007,181.951996,530708992.0,2017,5,21,1,176.3849945,5.172669074761698,20.0897243913139
182.649002,228.373993,182.447006,190.046005,561014016.0,2017,5,21,2,186.34750350000002,5.227613229001615,20.145256447132095
189.848999,210.983994,170.507004,174.445999,943636992.0,2017,5,21,3,182.14749899999998,5.204816792918366,20.665252107781516
175.216995,193.688004,150.278,160.403,792457984.0,2017,5,21,4,167.8099975,5.122832372115269,20.490650045275558
159.817001,166.951996,120.443001,157.757996,1217059968.0,2017,5,21,5,158.7874985,5.067566820902992,20.919703925004864
158.817001,179.934998,157.604004,170.511002,717971008.0,2017,5,21,6,164.66400149999998,5.103907043166158,20.391939747367168
170.134995,197.126007,164.529999,194.908997,718828032.0,2017,5,22,0,182.521996,5.206870691787265,20.393132710443815
195.613007,233.710007,189.292999,231.910995,1586669952.0,2017,5,22,1,213.762001,5.3648632512700365,21.184903287107723
231.578003,236.964996,215.567993,230.669006,1271600000.0,2017,5,22,2,231.1235045,5.442952219161747,20.96354178700092
230.886002,236.220993,214.479996,222.238998,812924032.0,2017,6,22,3,226.5625,5.423020845048994,20.516148221571733
222.285995,229.410995,219.584,223.774994,469532000.0,2017,6,22,4,223.0304945,5.407308508747921,19.96724701190445
223.464005,225.973007,219.419006,224.376007,427896000.0,2017,6,22,5,223.920006,5.411288872002482,19.87439073336485
224.117004,250.410004,223.981003,245.332001,753820032.0,2017,6,22,6,234.7245025,5.458412496640821,20.440664213132454
245.261993,249.468994,243.048996,248.464005,435660000.0,2017,6,23,0,246.862999,5.508833522828232,19.892372680584483
248.598999,267.514008,246.839005,264.466003,741553024.0,2017,6,23,1,256.532501,5.547255366135504,20.424257226088777
264.26001,264.674011,254.039993,258.071014,461648992.0,2017,6,23,2,261.16551200000004,5.565154351931211,19.9503154027082
257.990997,262.252014,253.975006,261.665985,385494016.0,2017,6,23,3,259.828491,5.56002176335074,19.770036228149387
261.748993,282.760986,261.748993,281.737,557985984.0,2017,6,23,4,271.7429965,5.604856753820093,20.139844401750548
282.014008,350.260986,282.014008,337.667999,1611629952.0,2017,6,23,5,309.8410035,5.736059273969649,21.20051189636565
338.794006,353.010986,318.17099,340.609009,1373219968.0,2017,6,23,6,339.70150750000005,5.8280673128958735,21.040424160659683
341.164001,414.756012,341.164001,401.48999,2882650112.0,2017,6,24,0,371.32699549999995,5.917083063899676,21.781975885768006
395.686005,411.178009,370.057007,397.536987,1717379968.0,2017,6,24,1,396.611496,5.982957202049865,21.26406569199116
397.588989,399.324005,342.214996,359.053009,1272579968.0,2017,6,24,2,378.32099900000003,5.93574303895383,20.964312147636402
358.506989,364.438995,300.700012,361.933014,2463450112.0,2017,6,24,3,360.22000149999997,5.886714960073033,21.624828688880648
361.182007,373.054993,341.416992,370.22699,1096280064.0,2017,6,24,4,365.7044985,5.901825626146126,20.815188525675993
369.882996,379.414001,364.002014,379.414001,904652992.0,2017,6,24,5,374.64849849999996,5.925988249061731,20.623061993880345
379.519012,390.580994,368.843994,371.458008,904702976.0,2017,6,24,6,375.48851,5.9282278715349594,20.623117244478788
371.864014,377.11499,369.763,370.056,685171968.0,2017,6,25,0,370.960007,5.916094258953164,20.34518041289436
370.326996,377.968994,350.941986,359.005005,1020390016.0,2017,6,25,1,364.6660005,5.898981867529699,20.743450759785787
359.540009,361.342987,319.479004,336.872009,1420130048.0,2017,6,25,2,348.206009,5.85279428450856,21.074014287464696
337.733002,342.027008,330.622009,336.371002,925766976.0,2017,6,25,3,337.052002,5.8202372270533544,20.646133115154
336.484985,348.006012,334.98999,341.739014,593206976.0,2017,6,25,4,339.1119995,5.826330434822233,20.201053928104958
341.625,343.621002,322.087006,323.696014,673585024.0,2017,6,25,5,332.660507,5.807122471439866,20.32812478786614
323.466003,332.791992,284.645996,303.247986,1186880000.0,2017,6,25,6,313.35699450000004,5.747343098106576,20.8945938522655
302.954987,311.458008,238.649002,272.691986,2081810048.0,2017,6,26,0,287.8234865,5.662347398142359,21.456503567626367
272.691986,293.088013,227.136993,293.088013,1973869952.0,2017,6,26,1,282.8899995,5.6450581277357195,21.403261895341693
293.041992,333.104004,276.414001,327.927002,2056550016.0,2017,6,26,2,310.48449700000003,5.738133970980495,21.44429566627263
328.365997,330.708008,297.372986,302.882996,1508579968.0,2017,6,26,3,315.62449649999996,5.754553204780827,21.13443462675925
303.152008,315.171997,288.442993,294.915985,1011800000.0,2017,6,26,4,299.0339965,5.700557267596151,20.73499675982211
293.352997,293.747986,268.617004,274.601013,1089200000.0,2017,7,26,5,283.977005,5.6488932665732365,20.808709318763878
275.122986,295.509003,262.519989,287.987,1123330048.0,2017,7,26,6,281.554993,5.640327785516034,20.839563368009216
288.414001,291.104004,281.175995,282.89801,851408000.0,2017,7,27,0,285.6560055,5.6547883089298665,20.562402007602646
282.19101,287.388,273.110992,273.303009,687691008.0,2017,7,27,1,277.7470095,5.626710661585088,20.348850178735624
273.098999,275.125,261.446991,268.773987,790256000.0,2017,7,27,2,270.936493,5.601884450243617,20.487867501565187
268.858002,278.476013,265.511993,270.549011,623080000.0,2017,7,27,3,269.7035065,5.597323231544295,20.25018547942268
270.350006,273.942993,244.173996,245.990997,687251968.0,2017,7,27,4,258.1705015,5.553620225177911,20.34821154859229
245.889999,273.47699,236.550995,251.697006,754958016.0,2017,7,27,5,248.7935025,5.516623245170315,20.4421726977201
251.822006,255.104996,242.136993,242.136993,505118016.0,2017,7,27,6,246.97949949999997,5.509305335207746,20.040302654986704
243.011002,243.070999,196.964996,215.356995,937219008.0,2017,7,28,0,229.1839985,5.434525167831008,20.658427546082386
211.524994,220.291,183.391998,197.404007,1440950016.0,2017,7,28,1,204.46450049999999,5.320394368727034,21.088568466339286
197.151993,230.774002,189.589005,230.774002,1241190016.0,2017,7,28,2,213.9629975,5.365803091192883,20.939336446677594
231.811996,231.811996,200.065002,209.733002,828489024.0,2017,7,28,3,220.77249899999998,5.397132755015307,20.53511414670451
209.529007,211.100998,187.373993,199.662003,749382016.0,2017,7,28,4,204.595505,5.321034883579219,20.43475944617095
199.709,200.160995,170.654999,170.654999,810451968.0,2017,7,28,5,185.18199950000002,5.221339122563941,20.513102635200095
169.574005,172.014008,133.723007,157.363007,1516889984.0,2017,7,28,6,163.468506,5.09662034792974,21.139928012599896
159.990997,194.753006,158.044006,193.423996,1669500032.0,2017,7,29,0,176.7074965,5.174495803439884,21.2357900365154
195.026993,267.985992,182.059006,234.391006,2709260032.0,2017,7,29,1,214.7089995,5.369283620634111,21.71994138363032
234.940994,245.651001,191.744995,199.703003,2328790016.0,2017,7,29,2,217.3219985,5.381380117757365,21.568614663199963
205.421997,233.904007,203.216003,227.264999,2224999936.0,2017,7,29,3,216.343498,5.376867413064678,21.52302272380057
226.061005,235.117996,213.009995,218.304993,1006129984.0,2017,7,29,4,222.182999,5.403501362127111,20.729377109024743
217.860001,232.695999,216.867996,229.475998,618259968.0,2017,7,29,5,223.6679995,5.4101628073022106,20.242419587163447
229.123001,231.679993,217.722,225.951004,649614976.0,2017,7,29,6,227.5370025,5.427312873516844,20.29189040073319
226.285004,227.537994,222.453003,224.710999,431691008.0,2017,7,30,0,225.4980015,5.4183112963757445,19.883220631029182
224.373001,225.324005,195.845001,206.710007,1095760000.0,2017,7,30,1,215.54150399999997,5.3731534849674825,20.814714023390838
207.085999,210.766998,194.783997,203.953003,717692032.0,2017,7,30,2,205.519501,5.325540924811137,20.391551110206862
204.856003,206.444,201.259995,204.317993,393283008.0,2017,7,30,3,204.586998,5.320993303111145,19.790040032807404
204.324997,204.897003,192.304001,193.123001,562571008.0,2017,7,30,4,198.723999,5.291916922334904,20.148027920520143
193.341003,208.679001,179.647003,205.789001,824355008.0,2017,7,30,5,199.565002,5.296140007822026,20.530111830042472
206.735992,208.541,196.149002,197.977997,596233984.0,2017,7,30,6,202.35699449999998,5.310033437069913,20.20614373859012
197.404999,203.871002,193.410995,203.871002,569414016.0,2017,7,31,0,200.6380005,5.301502291784851,20.160118347889874
204.688004,227.744003,204.688004,226.768997,1585330048.0,2017,8,31,1,215.7285005,5.374020674940203,21.184058454775002
227.005997,229.511993,218.117996,219.951996,632606016.0,2017,8,31,2,223.4789965,5.4093174342461605,20.265358378749504
220.179993,228.292007,219.888,225.341995,557217024.0,2017,8,31,3,222.76099399999998,5.406099420912985,20.138465352167017
225.307999,227.621002,222.057007,223.072998,539782976.0,2017,8,31,4,224.1904985,5.4124961301682095,20.10667772044434
222.852005,256.506989,221.951996,256.506989,1332999936.0,2017,8,31,5,239.67949699999997,5.479302601695144,21.01069783013098
256.419006,271.049011,252.852005,261.566986,1482979968.0,2017,8,31,6,258.992996,5.556801018862841,21.117319392256423
261.237,271.963013,256.688995,269.179993,935726976.0,2017,8,32,0,265.2084965,5.580516295882964,20.656834299583696
269.100006,298.907013,266.79599,296.769012,1502409984.0,2017,8,32,1,282.934509,5.64521545390107,21.130336311763603
297.631989,318.716003,276.690002,296.027008,2638579968.0,2017,8,32,2,296.8294985,5.693157894831607,21.693506718480332
296.960999,306.592987,289.925995,295.891998,1076819968.0,2017,8,32,3,296.4264985,5.691799290572986,20.797278060516383
294.494995,309.209015,294.494995,308.864014,953576000.0,2017,8,32,4,301.6795045,5.709365210479912,20.675729686173412
308.709991,317.559998,307.895996,310.601013,1111650048.0,2017,8,32,5,309.655502,5.735460395674461,20.82911127820881
310.365997,310.81601,289.313995,298.063995,1369369984.0,2017,8,32,6,304.214996,5.71773467512561,21.03761660532236
298.031006,306.807007,296.411987,300.096985,864390976.0,2017,8,33,0,299.06399550000003,5.70065758226173,20.57753574293122
299.951996,300.408997,279.326996,289.817993,1051800000.0,2017,8,33,1,294.8849945,5.686585431176341,20.773768819119518
289.819,303.412994,285.38501,302.266998,967643008.0,2017,8,33,2,296.042999,5.690504710665739,20.690373783831415
302.804993,311.028015,300.25,301.457001,909494016.0,2017,8,33,3,302.130997,5.710860688226733,20.628398976461554
301.696991,307.959991,292.498993,295.589996,936160000.0,2017,8,33,4,298.6434935,5.699250532568981,20.6572969600042
296.181,301.666992,286.183014,297.470001,860201984.0,2017,8,33,5,296.8255005,5.693144425729159,20.572677784751612
296.644012,301.428009,291.579987,301.428009,571947008.0,2017,8,33,6,299.0360105,5.700564002593648,20.164556901695768
300.476013,347.049011,297.234009,321.591003,2448969984.0,2017,8,34,0,311.033508,5.739900649140672,21.618933358410136
321.054993,327.360992,297.912994,314.785004,1336400000.0,2017,8,34,1,317.9199985,5.761799774085339,21.013245268446877
315.265991,324.209991,314.539001,317.519012,811990016.0,2017,8,34,2,316.3925015,5.756983536181563,20.514998602483857
317.447998,327.959991,317.080994,325.610992,697665024.0,2017,8,34,3,321.529495,5.773089281304797,20.363249637224342
326.109009,336.39801,325.79599,331.915009,760329024.0,2017,8,34,4,329.01200900000003,5.796094251618965,20.44926182387488
331.98999,334.984985,327.919006,333.881989,514180992.0,2017,8,34,5,332.9359895,5.807950247779372,20.058085885951773
334.356995,347.893005,334.356995,347.893005,633369984.0,2017,8,34,6,341.125,5.832248979028503,20.266565302250008
350.042999,352.053986,338.407013,347.747009,854318976.0,2017,8,35,0,348.895004,5.854771028801012,20.565815190212742
347.964996,373.763,347.790009,370.666992,1220029952.0,2017,8,35,1,359.315994,5.884202207462166,20.922141246209883
369.472992,388.747986,361.971008,378.484985,1333319936.0,2017,8,35,2,373.9789885,5.924199615355066,21.01093786134771
378.44101,386.139008,376.354004,383.041992,706254016.0,2017,8,35,3,380.74150099999997,5.9421206697927165,20.375485526780437
383.46701,390.044006,383.46701,387.740997,874222016.0,2017,9,35,4,385.6040035,5.954810945203239,20.588844924244754
387.824005,389.352997,328.095001,348.984009,1483600000.0,2017,9,35,5,368.404007,5.909180181086387,21.11773740357971
350.229004,366.487,332.231995,347.484009,986265984.0,2017,9,35,6,348.8565065,5.854660681494099,20.709436636837136
347.132996,347.132996,279.938995,295.17099,1801689984.0,2017,9,36,0,321.151993,5.771914509507369,21.311990941376383
297.566986,318.571991,268.285004,312.988007,1551049984.0,2017,9,36,1,305.2774965,5.721221187558057,21.16219794757189
313.802002,334.65799,313.48999,334.338013,1058830016.0,2017,9,36,2,324.0700075,5.780959564982886,20.780430376989816
333.519012,333.519012,319.938995,329.428009,718624000.0,2017,9,36,3,331.4735105,5.803547898439136,20.392848830360403
329.635986,329.635986,285.157013,296.497009,1098780032.0,2017,9,36,4,313.06649749999997,5.746415620052084,20.817466339468396
296.169006,299.890991,287.220001,294.404999,528620992.0,2017,9,36,5,295.28700249999997,5.6879477732197445,20.08578227179392
294.063995,294.764008,268.972992,288.747009,698326016.0,2017,9,36,6,291.40550199999996,5.674715774845724,20.36419662331588
289.744995,300.687988,286.684998,294.532013,571307008.0,2017,9,37,0,292.138504,5.677228018577075,20.163437290379477
294.630005,311.195007,287.227997,291.463989,753144000.0,2017,9,37,1,293.04699700000003,5.680332995471878,20.439767002540837
291.122009,291.122009,260.609985,277.112,921692032.0,2017,9,37,2,284.1170045,5.649386140993642,20.641721704031223
276.587006,280.839996,213.908005,213.908005,1184589952.0,2017,9,37,3,245.2475055,5.502267927139922,20.892662519583084
215.220993,258.654999,195.035004,250.464005,1935699968.0,2017,9,37,4,232.84249899999998,5.450362255037917,21.383734838584285
250.865997,262.592987,238.223007,246.522003,711737024.0,2017,9,37,5,248.69400000000002,5.516223225065984,20.383219052835756
245.848999,256.996002,235.240005,251.748993,427452000.0,2017,9,37,6,248.798996,5.516645325487107,19.873352559335384
252.227005,293.497009,252.227005,293.497009,1127750016.0,2017,9,38,0,272.862007,5.608966198528039,20.84349034844032
293.656006,295.768005,274.484009,282.803986,646908992.0,2017,9,38,1,288.229996,5.663758758649076,20.287716181056734
282.015015,290.885986,278.049011,283.742004,421404000.0,2017,9,38,2,282.8785095,5.645017510416732,19.859102551458275
283.263,286.609985,255.016006,258.579987,601265984.0,2017,9,38,3,270.9214935,5.6018290870289835,20.214547963646265
258.114014,270.540009,256.217987,264.309998,430080992.0,2017,9,38,4,261.212006,5.565332361123875,19.879484102403964
264.598999,286.167999,261.119995,286.167999,450934016.0,2017,9,38,5,275.38349900000003,5.618164668014377,19.92683158077649
286.213989,292.947998,278.131989,282.483002,571411008.0,2017,9,38,6,284.3484955,5.650200582724216,20.16361931253863
282.217987,293.515015,281.876007,292.332001,483160992.0,2017,9,39,0,287.274994,5.660439924257786,19.99586047284934
292.346008,293.75,287.019989,287.437988,345800992.0,2017,9,39,1,289.891998,5.669508432925057,19.661373999919586
287.019989,308.015015,286.820007,306.46701,550243968.0,2017,9,39,2,296.7434995,5.692868127605363,20.125872316020892
306.471008,307.197998,295.470001,299.154999,501894016.0,2017,9,39,3,302.8130035,5.713115464828801,20.03389953186032
299.119995,299.924011,279.77301,291.46701,541374976.0,2017,9,39,4,295.29350250000005,5.687969785460059,20.1096227131675
291.47699,303.963989,291.112,301.464996,332439008.0,2017,9,39,5,296.470993,5.691949382286044,19.621966966647534
301.546997,303.192993,295.061005,302.337006,306184992.0,2017,10,39,6,301.94200149999995,5.710234950918044,19.539700026270122
302.481995,302.920013,294.582001,297.475006,339443008.0,2017,10,40,0,299.9785005,5.703710807088142,19.642816620473567
297.483002,300.110992,288.132996,292.463013,321680000.0,2017,10,40,1,294.9730075,5.686883852153439,19.589067820553293
292.753998,299.394012,290.894989,292.65799,257906000.0,2017,10,40,2,292.70599400000003,5.679168671793595,19.368105735412282
292.77301,298.040985,288.839996,295.863007,253747008.0,2017,10,40,3,294.3180085,5.68466084432894,19.35184829711775
295.154999,308.839996,294.947998,308.588013,318664000.0,2017,10,40,4,301.87150599999995,5.710001450012732,19.579647814111716
308.891998,313.130005,304.975006,311.123993,342204992.0,2017,10,40,5,310.0079955,5.73659808908207,19.650920507276222
311.05899,312.541992,308.028015,308.608002,293167008.0,2017,10,40,6,309.83349599999997,5.736035043506699,19.496252997770995
308.666992,309.312988,288.184998,297.391998,559467008.0,2017,10,41,0,303.029495,5.713830144006147,20.142495117042873
297.601013,306.153992,293.173004,299.869995,359705984.0,2017,10,41,1,298.735504,5.6995585798927495,19.700797544613103
301.181,304.390015,299.096008,303.455994,264146000.0,2017,10,41,2,302.318497,5.711481087475554,19.39201253854872
303.497986,309.151001,303.290009,304.135986,527556992.0,2017,10,41,3,303.81698600000004,5.716425500382735,20.08376745918457
